NUETPUS,197707,21824.835,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,197708,22749.668,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,197709,19629.992,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,197710,19041.045,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,197711,19458.412,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,197712,23771.398,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,197713,250883.283,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,197801,25832.949,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,197802,21832.5,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,197803,22448.665,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,197804,17579.902,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,197805,20416.17,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,197806,22185.187,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,197807,25007.094,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,197808,25599.306,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,197809,22188.917,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,197810,22996.549,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,197811,24900.669,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,197812,25415.16,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,197813,276403.07,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,197901,27792.163,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,197902,25910.788,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,197903,24334.822,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,197904,18417.942,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,197905,15024.851,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,197906,16065.455,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,197907,20824.729,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,197908,24204.083,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,197909,21803.87,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,197910,20934.359,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,197911,19255.175,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,197912,20586.386,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,197913,255154.623,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198001,19745.966,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198002,19277.338,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198003,20038.872,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198004,18793.503,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198005,18384.807,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198006,18322.206,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198007,21023.937,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198008,24332.931,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198009,23572.294,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198010,24509.631,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198011,20983.909,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198012,22130.182,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198013,251115.575,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198101,23778.769,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198102,21595.261,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198103,22004.399,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198104,20646.019,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198105,19723.09,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198106,21165.626,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198107,23079.647,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198108,26946.387,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198109,24398.455,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198110,20555.822,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198111,22783.424,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198112,25996.603,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198113,272673.503,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198201,25677.834,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198202,20187.619,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198203,22755.478,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198204,21784.661,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198205,21638.768,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198206,24026.011,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198207,25467.06,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198208,24986.071,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198209,25390.532,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198210,23247.7,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198211,23235.022,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198212,24376.491,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198213,282773.248,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198301,25073.059,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198302,22197.767,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198303,23890.193,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198304,22334.793,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198305,22050.937,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198306,24151.858,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198307,25602.084,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198308,26201.317,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198309,25007.372,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198310,25796.805,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198311,25010.113,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198312,26360.821,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198313,293677.119,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198401,29313.313,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198402,28435.519,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198403,27344.704,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198404,24231.118,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198405,25866.506,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198406,25299.389,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198407,28284.305,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198408,29493.032,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198409,29145.7,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198410,24773.645,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198411,24574.563,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198412,30871.754,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198413,327633.549,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198501,36186.298,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198502,30812.422,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198503,31041.225,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198504,26458.274,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198505,28697.365,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198506,30836.969,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198507,35184.214,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198508,34812.142,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198509,34507.709,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198510,31205.154,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198511,30166.489,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198512,33782.468,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198513,383690.727,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198601,36218.874,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198602,32721.017,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198603,30773.127,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198604,30476.66,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198605,31924.086,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198606,31333.867,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198607,35893.532,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198608,37483.147,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198609,36592.616,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198610,36213.556,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198611,34944.105,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198612,39463.476,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198613,414038.063,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198701,39974.825,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198702,36598.257,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198703,37290.006,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198704,33517.74,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198705,34320.408,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198706,36560.089,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198707,40055.583,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198708,41352.353,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198709,39665.826,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198710,36491.544,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198711,37437.67,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198712,42006.081,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198713,455270.382,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198801,44658.45,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198802,42246.023,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198803,43912.016,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198804,40066.609,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198805,40650.384,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198806,44079.082,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198807,49828.437,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198808,49035.279,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198809,46270.481,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198810,42591.127,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198811,39583.296,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198812,44051.863,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198813,526973.047,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198901,46327.876,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
